Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-13 00:51:00+00:00,20.54218292236328,20.54218292236328,20.54218292236328,20.54218292236328,3846720,0.0,0.0
2023-03-13 00:52:00+00:00,20.457317352294922,20.457317352294922,20.457317352294922,20.457317352294922,2010624,0.0,0.0
2023-03-13 00:53:00+00:00,20.4368896484375,20.4368896484375,20.4368896484375,20.4368896484375,232448,0.0,0.0
2023-03-13 00:54:00+00:00,20.42799186706543,20.42799186706543,20.42799186706543,20.42799186706543,423808,0.0,0.0
2023-03-13 00:55:00+00:00,20.38295555114746,20.38295555114746,20.38295555114746,20.38295555114746,1125312,0.0,0.0
2023-03-13 00:56:00+00:00,20.382858276367188,20.382858276367188,20.382858276367188,20.382858276367188,134464,0.0,0.0
2023-03-13 00:57:00+00:00,20.387588500976562,20.387588500976562,20.387588500976562,20.387588500976562,485760,0.0,0.0
2023-03-13 00:58:00+00:00,20.39471435546875,20.39471435546875,20.39471435546875,20.39471435546875,635072,0.0,0.0
2023-03-13 01:01:00+00:00,20.39139175415039,20.39139175415039,20.39139175415039,20.39139175415039,2877568,0.0,0.0
2023-03-13 01:02:00+00:00,20.375782012939453,20.375782012939453,20.375782012939453,20.375782012939453,0,0.0,0.0
2023-03-13 01:03:00+00:00,20.366397857666016,20.366397857666016,20.366397857666016,20.366397857666016,0,0.0,0.0
2023-03-13 01:04:00+00:00,20.33719825744629,20.33719825744629,20.33719825744629,20.33719825744629,0,0.0,0.0
2023-03-13 01:05:00+00:00,20.334178924560547,20.334178924560547,20.334178924560547,20.334178924560547,0,0.0,0.0
2023-03-13 01:06:00+00:00,20.33467674255371,20.33467674255371,20.33467674255371,20.33467674255371,461504,0.0,0.0
2023-03-13 01:08:00+00:00,20.39931297302246,20.39931297302246,20.39931297302246,20.39931297302246,2924224,0.0,0.0
2023-03-13 01:09:00+00:00,20.394378662109375,20.394378662109375,20.394378662109375,20.394378662109375,457856,0.0,0.0
2023-03-13 01:10:00+00:00,20.293502807617188,20.293502807617188,20.293502807617188,20.293502807617188,762048,0.0,0.0
2023-03-13 01:11:00+00:00,20.298917770385742,20.298917770385742,20.298917770385742,20.298917770385742,24768,0.0,0.0
2023-03-13 01:12:00+00:00,20.31517219543457,20.31517219543457,20.31517219543457,20.31517219543457,1057600,0.0,0.0
2023-03-13 01:13:00+00:00,20.298248291015625,20.298248291015625,20.298248291015625,20.298248291015625,2754944,0.0,0.0
2023-03-13 01:14:00+00:00,20.30270767211914,20.30270767211914,20.30270767211914,20.30270767211914,209920,0.0,0.0
2023-03-13 01:16:00+00:00,20.273483276367188,20.273483276367188,20.273483276367188,20.273483276367188,981760,0.0,0.0
2023-03-13 01:17:00+00:00,20.287094116210938,20.287094116210938,20.287094116210938,20.287094116210938,1051200,0.0,0.0
2023-03-13 01:18:00+00:00,20.2842960357666,20.2842960357666,20.2842960357666,20.2842960357666,247808,0.0,0.0
2023-03-13 01:20:00+00:00,20.300840377807617,20.300840377807617,20.300840377807617,20.300840377807617,1137664,0.0,0.0
2023-03-13 01:21:00+00:00,20.304122924804688,20.304122924804688,20.304122924804688,20.304122924804688,0,0.0,0.0
2023-03-13 01:22:00+00:00,20.2866153717041,20.2866153717041,20.2866153717041,20.2866153717041,1239552,0.0,0.0
2023-03-13 01:23:00+00:00,20.29202651977539,20.29202651977539,20.29202651977539,20.29202651977539,124224,0.0,0.0
2023-03-13 01:25:00+00:00,20.296926498413086,20.296926498413086,20.296926498413086,20.296926498413086,822208,0.0,0.0
2023-03-13 01:26:00+00:00,20.289453506469727,20.289453506469727,20.289453506469727,20.289453506469727,679040,0.0,0.0
2023-03-13 01:27:00+00:00,20.29332733154297,20.29332733154297,20.29332733154297,20.29332733154297,347584,0.0,0.0
2023-03-13 01:28:00+00:00,20.307254791259766,20.307254791259766,20.307254791259766,20.307254791259766,357696,0.0,0.0
2023-03-13 01:29:00+00:00,20.305727005004883,20.305727005004883,20.305727005004883,20.305727005004883,354688,0.0,0.0
2023-03-13 01:30:00+00:00,20.305763244628906,20.305763244628906,20.305763244628906,20.305763244628906,276416,0.0,0.0
2023-03-13 01:31:00+00:00,20.295631408691406,20.295631408691406,20.295631408691406,20.295631408691406,468288,0.0,0.0
2023-03-13 01:33:00+00:00,20.30047035217285,20.30047035217285,20.30047035217285,20.30047035217285,817344,0.0,0.0
2023-03-13 01:34:00+00:00,20.30789566040039,20.30789566040039,20.30789566040039,20.30789566040039,840448,0.0,0.0
2023-03-13 01:35:00+00:00,20.306039810180664,20.306039810180664,20.306039810180664,20.306039810180664,54336,0.0,0.0
2023-03-13 01:36:00+00:00,20.297645568847656,20.297645568847656,20.297645568847656,20.297645568847656,0,0.0,0.0
2023-03-13 01:37:00+00:00,20.250080108642578,20.250080108642578,20.250080108642578,20.250080108642578,0,0.0,0.0
2023-03-13 01:38:00+00:00,20.24901008605957,20.24901008605957,20.24901008605957,20.24901008605957,556288,0.0,0.0
2023-03-13 01:39:00+00:00,20.24493980407715,20.24493980407715,20.24493980407715,20.24493980407715,215488,0.0,0.0
2023-03-13 01:40:00+00:00,20.219404220581055,20.219404220581055,20.219404220581055,20.219404220581055,378880,0.0,0.0
2023-03-13 01:41:00+00:00,20.208335876464844,20.208335876464844,20.208335876464844,20.208335876464844,644096,0.0,0.0
2023-03-13 01:42:00+00:00,20.213701248168945,20.213701248168945,20.213701248168945,20.213701248168945,342272,0.0,0.0
2023-03-13 01:43:00+00:00,20.21975326538086,20.21975326538086,20.21975326538086,20.21975326538086,2065344,0.0,0.0
2023-03-13 01:44:00+00:00,20.220340728759766,20.220340728759766,20.220340728759766,20.220340728759766,340928,0.0,0.0
2023-03-13 01:45:00+00:00,20.223833084106445,20.223833084106445,20.223833084106445,20.223833084106445,342912,0.0,0.0
2023-03-13 01:46:00+00:00,20.236873626708984,20.236873626708984,20.236873626708984,20.236873626708984,660672,0.0,0.0
2023-03-13 01:47:00+00:00,20.23914909362793,20.23914909362793,20.23914909362793,20.23914909362793,1014144,0.0,0.0
2023-03-13 01:48:00+00:00,20.24032974243164,20.24032974243164,20.24032974243164,20.24032974243164,190656,0.0,0.0
2023-03-13 01:50:00+00:00,20.233699798583984,20.233699798583984,20.233699798583984,20.233699798583984,524800,0.0,0.0
2023-03-13 01:51:00+00:00,20.22989845275879,20.22989845275879,20.22989845275879,20.22989845275879,228864,0.0,0.0
2023-03-13 01:52:00+00:00,20.207542419433594,20.207542419433594,20.207542419433594,20.207542419433594,32896,0.0,0.0
2023-03-13 01:53:00+00:00,20.202423095703125,20.202423095703125,20.202423095703125,20.202423095703125,516608,0.0,0.0
2023-03-13 01:54:00+00:00,20.202110290527344,20.202110290527344,20.202110290527344,20.202110290527344,0,0.0,0.0
2023-03-13 01:56:00+00:00,20.18227195739746,20.18227195739746,20.18227195739746,20.18227195739746,971456,0.0,0.0
2023-03-13 01:58:00+00:00,20.175357818603516,20.175357818603516,20.175357818603516,20.175357818603516,1115968,0.0,0.0
2023-03-13 01:59:00+00:00,20.173059463500977,20.173059463500977,20.173059463500977,20.173059463500977,0,0.0,0.0
2023-03-13 02:00:00+00:00,20.17333984375,20.17333984375,20.17333984375,20.17333984375,301824,0.0,0.0
2023-03-13 02:01:00+00:00,20.170137405395508,20.170137405395508,20.170137405395508,20.170137405395508,211648,0.0,0.0
2023-03-13 02:02:00+00:00,20.169071197509766,20.169071197509766,20.169071197509766,20.169071197509766,0,0.0,0.0
2023-03-13 02:03:00+00:00,20.159730911254883,20.159730911254883,20.159730911254883,20.159730911254883,78528,0.0,0.0
2023-03-13 02:04:00+00:00,20.159765243530273,20.159765243530273,20.159765243530273,20.159765243530273,0,0.0,0.0
2023-03-13 02:05:00+00:00,20.152544021606445,20.152544021606445,20.152544021606445,20.152544021606445,0,0.0,0.0
2023-03-13 02:06:00+00:00,20.149520874023438,20.149520874023438,20.149520874023438,20.149520874023438,1792,0.0,0.0
2023-03-13 02:07:00+00:00,20.148971557617188,20.148971557617188,20.148971557617188,20.148971557617188,1080064,0.0,0.0
2023-03-13 02:08:00+00:00,20.146163940429688,20.146163940429688,20.146163940429688,20.146163940429688,134656,0.0,0.0
2023-03-13 02:09:00+00:00,20.1468563079834,20.1468563079834,20.1468563079834,20.1468563079834,99328,0.0,0.0
2023-03-13 02:10:00+00:00,20.12427520751953,20.12427520751953,20.12427520751953,20.12427520751953,737216,0.0,0.0
2023-03-13 02:11:00+00:00,20.120080947875977,20.120080947875977,20.120080947875977,20.120080947875977,345792,0.0,0.0
2023-03-13 02:12:00+00:00,20.117876052856445,20.117876052856445,20.117876052856445,20.117876052856445,118336,0.0,0.0
2023-03-13 02:13:00+00:00,20.0969295501709,20.0969295501709,20.0969295501709,20.0969295501709,45952,0.0,0.0
2023-03-13 02:15:00+00:00,20.093595504760742,20.093595504760742,20.093595504760742,20.093595504760742,259264,0.0,0.0
2023-03-13 02:16:00+00:00,20.064239501953125,20.064239501953125,20.064239501953125,20.064239501953125,370432,0.0,0.0
2023-03-13 02:17:00+00:00,20.06261444091797,20.06261444091797,20.06261444091797,20.06261444091797,293952,0.0,0.0
2023-03-13 02:18:00+00:00,20.056934356689453,20.056934356689453,20.056934356689453,20.056934356689453,115648,0.0,0.0
2023-03-13 02:19:00+00:00,20.043079376220703,20.043079376220703,20.043079376220703,20.043079376220703,898752,0.0,0.0
2023-03-13 02:20:00+00:00,20.034318923950195,20.034318923950195,20.034318923950195,20.034318923950195,740352,0.0,0.0
2023-03-13 02:21:00+00:00,20.033031463623047,20.033031463623047,20.033031463623047,20.033031463623047,614336,0.0,0.0
2023-03-13 02:24:00+00:00,20.04620361328125,20.04620361328125,20.04620361328125,20.04620361328125,2740864,0.0,0.0
2023-03-13 02:25:00+00:00,19.99696922302246,19.99696922302246,19.99696922302246,19.99696922302246,838336,0.0,0.0
2023-03-13 02:26:00+00:00,19.991443634033203,19.991443634033203,19.991443634033203,19.991443634033203,1031616,0.0,0.0
2023-03-13 02:27:00+00:00,19.998607635498047,19.998607635498047,19.998607635498047,19.998607635498047,595584,0.0,0.0
2023-03-13 02:28:00+00:00,20.005584716796875,20.005584716796875,20.005584716796875,20.005584716796875,1442496,0.0,0.0
2023-03-13 02:29:00+00:00,19.9968318939209,19.9968318939209,19.9968318939209,19.9968318939209,327360,0.0,0.0
2023-03-13 02:30:00+00:00,19.984092712402344,19.984092712402344,19.984092712402344,19.984092712402344,223104,0.0,0.0
2023-03-13 02:31:00+00:00,19.959209442138672,19.959209442138672,19.959209442138672,19.959209442138672,476928,0.0,0.0
2023-03-13 02:32:00+00:00,19.96746063232422,19.96746063232422,19.96746063232422,19.96746063232422,419392,0.0,0.0
2023-03-13 02:33:00+00:00,19.96769142150879,19.96769142150879,19.96769142150879,19.96769142150879,429056,0.0,0.0
2023-03-13 02:34:00+00:00,19.98723793029785,19.98723793029785,19.98723793029785,19.98723793029785,760192,0.0,0.0
2023-03-13 02:35:00+00:00,19.997167587280273,19.997167587280273,19.997167587280273,19.997167587280273,203712,0.0,0.0
2023-03-13 02:36:00+00:00,19.988994598388672,19.988994598388672,19.988994598388672,19.988994598388672,90240,0.0,0.0
2023-03-13 02:37:00+00:00,19.9876708984375,19.9876708984375,19.9876708984375,19.9876708984375,424960,0.0,0.0
2023-03-13 02:38:00+00:00,19.9754695892334,19.9754695892334,19.9754695892334,19.9754695892334,91456,0.0,0.0
2023-03-13 02:40:00+00:00,19.963289260864258,19.963289260864258,19.963289260864258,19.963289260864258,737408,0.0,0.0
2023-03-13 02:41:00+00:00,19.95665168762207,19.95665168762207,19.95665168762207,19.95665168762207,264832,0.0,0.0
2023-03-13 02:42:00+00:00,19.955448150634766,19.955448150634766,19.955448150634766,19.955448150634766,376064,0.0,0.0
2023-03-13 02:43:00+00:00,19.93204116821289,19.93204116821289,19.93204116821289,19.93204116821289,272000,0.0,0.0
2023-03-13 02:44:00+00:00,19.92642593383789,19.92642593383789,19.92642593383789,19.92642593383789,176448,0.0,0.0
2023-03-13 02:46:00+00:00,19.89568519592285,19.89568519592285,19.89568519592285,19.89568519592285,552064,0.0,0.0
2023-03-13 02:48:00+00:00,19.877979278564453,19.877979278564453,19.877979278564453,19.877979278564453,396672,0.0,0.0
2023-03-13 02:49:00+00:00,19.850698471069336,19.850698471069336,19.850698471069336,19.850698471069336,1164032,0.0,0.0
2023-03-13 02:50:00+00:00,19.84116554260254,19.84116554260254,19.84116554260254,19.84116554260254,259008,0.0,0.0
2023-03-13 02:51:00+00:00,19.841259002685547,19.841259002685547,19.841259002685547,19.841259002685547,494592,0.0,0.0
2023-03-13 02:52:00+00:00,19.824878692626953,19.824878692626953,19.824878692626953,19.824878692626953,818048,0.0,0.0
2023-03-13 02:53:00+00:00,19.827539443969727,19.827539443969727,19.827539443969727,19.827539443969727,461120,0.0,0.0
2023-03-13 02:54:00+00:00,19.836606979370117,19.836606979370117,19.836606979370117,19.836606979370117,288128,0.0,0.0
2023-03-13 02:56:00+00:00,19.84269905090332,19.84269905090332,19.84269905090332,19.84269905090332,709184,0.0,0.0
2023-03-13 02:57:00+00:00,19.846813201904297,19.846813201904297,19.846813201904297,19.846813201904297,424448,0.0,0.0
2023-03-13 02:58:00+00:00,19.82568359375,19.82568359375,19.82568359375,19.82568359375,1034240,0.0,0.0
2023-03-13 02:59:00+00:00,19.826650619506836,19.826650619506836,19.826650619506836,19.826650619506836,263232,0.0,0.0
2023-03-13 03:00:00+00:00,19.81895637512207,19.81895637512207,19.81895637512207,19.81895637512207,64576,0.0,0.0
2023-03-13 03:01:00+00:00,19.812658309936523,19.812658309936523,19.812658309936523,19.812658309936523,8768,0.0,0.0
2023-03-13 03:02:00+00:00,19.805891036987305,19.805891036987305,19.805891036987305,19.805891036987305,0,0.0,0.0
2023-03-13 03:03:00+00:00,19.80899429321289,19.80899429321289,19.80899429321289,19.80899429321289,96704,0.0,0.0
2023-03-13 03:06:00+00:00,19.812047958374023,19.812047958374023,19.812047958374023,19.812047958374023,1049216,0.0,0.0
2023-03-13 03:07:00+00:00,19.824106216430664,19.824106216430664,19.824106216430664,19.824106216430664,974848,0.0,0.0
2023-03-13 03:08:00+00:00,19.826818466186523,19.826818466186523,19.826818466186523,19.826818466186523,206848,0.0,0.0
2023-03-13 03:09:00+00:00,19.8244686126709,19.8244686126709,19.8244686126709,19.8244686126709,72576,0.0,0.0
2023-03-13 03:10:00+00:00,19.818302154541016,19.818302154541016,19.818302154541016,19.818302154541016,358144,0.0,0.0
2023-03-13 03:11:00+00:00,19.813915252685547,19.813915252685547,19.813915252685547,19.813915252685547,0,0.0,0.0
2023-03-13 03:13:00+00:00,19.790552139282227,19.790552139282227,19.790552139282227,19.790552139282227,349568,0.0,0.0
2023-03-13 03:14:00+00:00,19.769590377807617,19.769590377807617,19.769590377807617,19.769590377807617,149568,0.0,0.0
2023-03-13 03:15:00+00:00,19.76629066467285,19.76629066467285,19.76629066467285,19.76629066467285,510912,0.0,0.0
2023-03-13 03:16:00+00:00,19.75480842590332,19.75480842590332,19.75480842590332,19.75480842590332,466176,0.0,0.0
2023-03-13 03:17:00+00:00,19.755842208862305,19.755842208862305,19.755842208862305,19.755842208862305,114112,0.0,0.0
2023-03-13 03:18:00+00:00,19.75310707092285,19.75310707092285,19.75310707092285,19.75310707092285,49472,0.0,0.0
2023-03-13 03:19:00+00:00,19.70205307006836,19.70205307006836,19.70205307006836,19.70205307006836,241600,0.0,0.0
2023-03-13 03:20:00+00:00,19.694114685058594,19.694114685058594,19.694114685058594,19.694114685058594,661952,0.0,0.0
2023-03-13 03:21:00+00:00,19.692676544189453,19.692676544189453,19.692676544189453,19.692676544189453,109568,0.0,0.0
2023-03-13 03:22:00+00:00,19.67984962463379,19.67984962463379,19.67984962463379,19.67984962463379,954816,0.0,0.0
2023-03-13 03:23:00+00:00,19.68264389038086,19.68264389038086,19.68264389038086,19.68264389038086,130560,0.0,0.0
2023-03-13 03:24:00+00:00,19.68155860900879,19.68155860900879,19.68155860900879,19.68155860900879,739264,0.0,0.0
2023-03-13 03:25:00+00:00,19.659395217895508,19.659395217895508,19.659395217895508,19.659395217895508,672896,0.0,0.0
2023-03-13 03:26:00+00:00,19.65692901611328,19.65692901611328,19.65692901611328,19.65692901611328,0,0.0,0.0
2023-03-13 03:27:00+00:00,19.660552978515625,19.660552978515625,19.660552978515625,19.660552978515625,1371776,0.0,0.0
2023-03-13 03:28:00+00:00,19.68177032470703,19.68177032470703,19.68177032470703,19.68177032470703,1263424,0.0,0.0
2023-03-13 03:31:00+00:00,19.6912841796875,19.6912841796875,19.6912841796875,19.6912841796875,2799360,0.0,0.0
2023-03-13 03:32:00+00:00,19.6912841796875,19.6912841796875,19.6912841796875,19.6912841796875,0,0.0,0.0
2023-03-13 03:33:00+00:00,19.687755584716797,19.687755584716797,19.687755584716797,19.687755584716797,217344,0.0,0.0
2023-03-13 03:35:00+00:00,19.66230583190918,19.66230583190918,19.66230583190918,19.66230583190918,376128,0.0,0.0
2023-03-13 03:36:00+00:00,19.674528121948242,19.674528121948242,19.674528121948242,19.674528121948242,559232,0.0,0.0
2023-03-13 03:38:00+00:00,19.69891929626465,19.69891929626465,19.69891929626465,19.69891929626465,2316992,0.0,0.0
2023-03-13 03:39:00+00:00,19.703004837036133,19.703004837036133,19.703004837036133,19.703004837036133,550784,0.0,0.0
2023-03-13 03:40:00+00:00,19.729970932006836,19.729970932006836,19.729970932006836,19.729970932006836,644416,0.0,0.0
2023-03-13 03:41:00+00:00,19.739822387695312,19.739822387695312,19.739822387695312,19.739822387695312,335104,0.0,0.0
2023-03-13 03:42:00+00:00,19.734695434570312,19.734695434570312,19.734695434570312,19.734695434570312,243712,0.0,0.0
2023-03-13 03:43:00+00:00,19.723207473754883,19.723207473754883,19.723207473754883,19.723207473754883,146368,0.0,0.0
2023-03-13 03:44:00+00:00,19.710546493530273,19.710546493530273,19.710546493530273,19.710546493530273,237312,0.0,0.0
2023-03-13 03:45:00+00:00,19.70613670349121,19.70613670349121,19.70613670349121,19.70613670349121,97600,0.0,0.0
2023-03-13 03:46:00+00:00,19.675212860107422,19.675212860107422,19.675212860107422,19.675212860107422,264576,0.0,0.0
2023-03-13 03:47:00+00:00,19.677326202392578,19.677326202392578,19.677326202392578,19.677326202392578,118848,0.0,0.0
2023-03-13 03:48:00+00:00,19.678478240966797,19.678478240966797,19.678478240966797,19.678478240966797,96384,0.0,0.0
2023-03-13 03:49:00+00:00,19.669261932373047,19.669261932373047,19.669261932373047,19.669261932373047,606400,0.0,0.0
2023-03-13 03:50:00+00:00,19.666088104248047,19.666088104248047,19.666088104248047,19.666088104248047,598016,0.0,0.0
2023-03-13 03:51:00+00:00,19.66563606262207,19.66563606262207,19.66563606262207,19.66563606262207,122176,0.0,0.0
2023-03-13 03:52:00+00:00,19.66223907470703,19.66223907470703,19.66223907470703,19.66223907470703,45568,0.0,0.0
2023-03-13 03:53:00+00:00,19.66425323486328,19.66425323486328,19.66425323486328,19.66425323486328,441536,0.0,0.0
2023-03-13 03:55:00+00:00,19.660696029663086,19.660696029663086,19.660696029663086,19.660696029663086,0,0.0,0.0
2023-03-13 03:56:00+00:00,19.65914535522461,19.65914535522461,19.65914535522461,19.65914535522461,0,0.0,0.0
2023-03-13 03:57:00+00:00,19.65192985534668,19.65192985534668,19.65192985534668,19.65192985534668,371648,0.0,0.0
2023-03-13 03:58:00+00:00,19.631017684936523,19.631017684936523,19.631017684936523,19.631017684936523,700416,0.0,0.0
2023-03-13 03:59:00+00:00,19.630634307861328,19.630634307861328,19.630634307861328,19.630634307861328,498688,0.0,0.0
2023-03-13 04:00:00+00:00,19.630294799804688,19.630294799804688,19.630294799804688,19.630294799804688,46208,0.0,0.0
2023-03-13 04:01:00+00:00,19.63497543334961,19.63497543334961,19.63497543334961,19.63497543334961,0,0.0,0.0
2023-03-13 04:03:00+00:00,19.641748428344727,19.641748428344727,19.641748428344727,19.641748428344727,153792,0.0,0.0
2023-03-13 04:04:00+00:00,19.660131454467773,19.660131454467773,19.660131454467773,19.660131454467773,0,0.0,0.0
2023-03-13 04:06:00+00:00,19.65894317626953,19.65894317626953,19.65894317626953,19.65894317626953,224832,0.0,0.0
2023-03-13 04:07:00+00:00,19.673568725585938,19.673568725585938,19.673568725585938,19.673568725585938,264576,0.0,0.0
2023-03-13 04:08:00+00:00,19.67824363708496,19.67824363708496,19.67824363708496,19.67824363708496,763072,0.0,0.0
2023-03-13 04:09:00+00:00,19.677705764770508,19.677705764770508,19.677705764770508,19.677705764770508,143808,0.0,0.0
2023-03-13 04:10:00+00:00,19.671619415283203,19.671619415283203,19.671619415283203,19.671619415283203,267584,0.0,0.0
2023-03-13 04:11:00+00:00,19.67087173461914,19.67087173461914,19.67087173461914,19.67087173461914,100544,0.0,0.0
2023-03-13 04:12:00+00:00,19.668394088745117,19.668394088745117,19.668394088745117,19.668394088745117,245632,0.0,0.0
2023-03-13 04:13:00+00:00,19.660860061645508,19.660860061645508,19.660860061645508,19.660860061645508,133696,0.0,0.0
2023-03-13 04:14:00+00:00,19.672142028808594,19.672142028808594,19.672142028808594,19.672142028808594,529152,0.0,0.0
2023-03-13 04:15:00+00:00,19.67417335510254,19.67417335510254,19.67417335510254,19.67417335510254,51648,0.0,0.0
2023-03-13 04:16:00+00:00,19.7548828125,19.7548828125,19.7548828125,19.7548828125,2507072,0.0,0.0
2023-03-13 04:18:00+00:00,19.750444412231445,19.750444412231445,19.750444412231445,19.750444412231445,770944,0.0,0.0
2023-03-13 04:20:00+00:00,19.74224281311035,19.74224281311035,19.74224281311035,19.74224281311035,1520256,0.0,0.0
2023-03-13 04:21:00+00:00,19.7442626953125,19.7442626953125,19.7442626953125,19.7442626953125,148352,0.0,0.0
2023-03-13 04:22:00+00:00,19.735553741455078,19.735553741455078,19.735553741455078,19.735553741455078,693376,0.0,0.0
2023-03-13 04:23:00+00:00,19.740530014038086,19.740530014038086,19.740530014038086,19.740530014038086,700928,0.0,0.0
2023-03-13 04:24:00+00:00,19.75104522705078,19.75104522705078,19.75104522705078,19.75104522705078,733888,0.0,0.0
2023-03-13 04:25:00+00:00,19.769010543823242,19.769010543823242,19.769010543823242,19.769010543823242,1263616,0.0,0.0
2023-03-13 04:26:00+00:00,19.77176856994629,19.77176856994629,19.77176856994629,19.77176856994629,581312,0.0,0.0
2023-03-13 04:28:00+00:00,19.76367950439453,19.76367950439453,19.76367950439453,19.76367950439453,584192,0.0,0.0
2023-03-13 04:29:00+00:00,19.76014518737793,19.76014518737793,19.76014518737793,19.76014518737793,427904,0.0,0.0
2023-03-13 04:30:00+00:00,19.753934860229492,19.753934860229492,19.753934860229492,19.753934860229492,295360,0.0,0.0
