Datetime,0
2023-03-13 02:13:00+00:00,-0.0024347309418837476
2023-03-13 02:15:00+00:00,-0.002924060806647165
2023-03-13 02:16:00+00:00,-0.004673398002448585
2023-03-13 02:17:00+00:00,-0.005340404697738679
2023-03-13 02:18:00+00:00,-0.00554067225475726
2023-03-13 02:19:00+00:00,-0.005946972873056719
2023-03-13 02:20:00+00:00,-0.006122436830860188
2023-03-13 02:21:00+00:00,-0.005653155571772102
2023-03-13 02:24:00+00:00,-0.0038686977865332525
2023-03-13 02:25:00+00:00,-0.005327279099321951
2023-03-13 02:26:00+00:00,-0.005940537716082335
2023-03-13 02:27:00+00:00,-0.005168456708853027
2023-03-13 02:28:00+00:00,-0.003568694276004973
2023-03-13 02:29:00+00:00,-0.002529731311028488
2023-03-13 02:30:00+00:00,-0.002145365069787776
2023-03-13 02:31:00+00:00,-0.002961554138793669
2023-03-13 02:32:00+00:00,-0.0023661281992823843
2023-03-13 02:33:00+00:00,-0.0014235929015837742
2023-03-13 02:34:00+00:00,0.0009230233157332263
2023-03-13 02:35:00+00:00,0.003410847979763508
2023-03-13 02:36:00+00:00,0.004693720901615059
2023-03-13 02:37:00+00:00,0.005580510776469559
2023-03-13 02:38:00+00:00,0.005465653756955173
2023-03-13 02:40:00+00:00,0.00471788648130049
2023-03-13 02:41:00+00:00,0.003955595180521451
2023-03-13 02:42:00+00:00,0.003561932969120274
2023-03-13 02:43:00+00:00,0.0019948663709443704
2023-03-13 02:44:00+00:00,0.0009053619478988778
2023-03-13 02:46:00+00:00,-0.0014332165747005382
2023-03-13 02:48:00+00:00,-0.0035969800071517302
2023-03-13 02:49:00+00:00,-0.006140593548055698
2023-03-13 02:50:00+00:00,-0.0076423255209635416
2023-03-13 02:51:00+00:00,-0.007780551006142292
2023-03-13 02:52:00+00:00,-0.008090495107103302
2023-03-13 02:53:00+00:00,-0.007258225397630949
2023-03-13 02:54:00+00:00,-0.005328258198559477
2023-03-13 02:56:00+00:00,-0.0029891905231832286
2023-03-13 02:57:00+00:00,-0.0006357376852512073
2023-03-13 02:58:00+00:00,-6.189153262906033e-06
2023-03-13 02:59:00+00:00,0.0009200172437842449
2023-03-13 03:00:00+00:00,0.0014287708420896855
2023-03-13 03:01:00+00:00,0.0017350478462533903
2023-03-13 03:02:00+00:00,0.001864462628845008
2023-03-13 03:03:00+00:00,0.0025019040857047134
2023-03-13 03:06:00+00:00,0.003415483954015114
2023-03-13 03:07:00+00:00,0.005021118166027419
2023-03-13 03:08:00+00:00,0.006368464075029633
2023-03-13 03:09:00+00:00,0.007145723158020062
2023-03-13 03:10:00+00:00,0.007265064318691804
2023-03-13 03:11:00+00:00,0.007062787783704588
2023-03-13 03:13:00+00:00,0.005442416166953179
2023-03-13 03:14:00+00:00,0.0031589968864689233
2023-03-13 03:15:00+00:00,0.0016996434579564096
2023-03-13 03:16:00+00:00,0.00030723675746088114
2023-03-13 03:17:00+00:00,-0.00017217375851726058
2023-03-13 03:18:00+00:00,-0.00029433577030838626
2023-03-13 03:19:00+00:00,-0.003269103505012555
2023-03-13 03:20:00+00:00,-0.00511689817703067
2023-03-13 03:21:00+00:00,-0.005734970675119674
2023-03-13 03:22:00+00:00,-0.006263610847880172
2023-03-13 03:23:00+00:00,-0.005697300792120594
2023-03-13 03:24:00+00:00,-0.004708982387605677
2023-03-13 03:25:00+00:00,-0.004842389607617854
2023-03-13 03:26:00+00:00,-0.004403813898415362
2023-03-13 03:27:00+00:00,-0.003231024000523143
2023-03-13 03:28:00+00:00,-0.0005293896483119093
2023-03-13 03:31:00+00:00,0.002243187770746266
2023-03-13 03:32:00+00:00,0.004302623162500463
2023-03-13 03:33:00+00:00,0.005572122704997316
2023-03-13 03:35:00+00:00,0.0048682994209174185
2023-03-13 03:36:00+00:00,0.005357577124897914
2023-03-13 03:38:00+00:00,0.007333397432103608
2023-03-13 03:39:00+00:00,0.008824805687187187
2023-03-13 03:40:00+00:00,0.011374481766066188
2023-03-13 03:41:00+00:00,0.013335660340812475
2023-03-13 03:42:00+00:00,0.013838890133849903
2023-03-13 03:43:00+00:00,0.012964439458112702
2023-03-13 03:44:00+00:00,0.011167917565768397
2023-03-13 03:45:00+00:00,0.009388753682737234
2023-03-13 03:46:00+00:00,0.006000272362750674
2023-03-13 03:47:00+00:00,0.0038754120149912946
2023-03-13 03:48:00+00:00,0.0025837724978653998
2023-03-13 03:49:00+00:00,0.0012145168989528
2023-03-13 03:50:00+00:00,0.00025124054222782494
2023-03-13 03:51:00+00:00,-0.0002339539244975708
2023-03-13 03:52:00+00:00,-0.0005814675927846361
2023-03-13 03:53:00+00:00,-0.0004778162524560689
2023-03-13 03:55:00+00:00,-0.00045127948121445605
2023-03-13 03:56:00+00:00,-0.0003453870664993572
2023-03-13 03:57:00+00:00,-0.0005560358456849282
2023-03-13 03:58:00+00:00,-0.0018268661529744316
