Datetime,Open,High,Low,Close,Volume
2023-02-16 13:15:00-05:00,99.53,99.6,99.41,99.58,652439
2023-02-16 13:20:00-05:00,99.571,99.65,99.48,99.635,272504
2023-02-16 13:25:00-05:00,99.64,99.71,99.49,99.52,315183
2023-02-16 13:30:00-05:00,99.53,99.68,99.45,99.67,228586
2023-02-16 13:35:00-05:00,99.671,99.92,99.671,99.87,287946
2023-02-16 13:40:00-05:00,99.85,99.99,99.79,99.95,297058
2023-02-16 13:45:00-05:00,99.96,100.054,99.81,99.988,309168
2023-02-16 13:50:00-05:00,99.99,100.02,99.79,99.88,211272
2023-02-16 13:55:00-05:00,99.88,99.931,99.825,99.885,147232
2023-02-16 14:00:00-05:00,99.9,100.042,99.9,99.941,288404
2023-02-16 14:05:00-05:00,99.937,99.937,99.63,99.667,362994
2023-02-16 14:10:00-05:00,99.67,99.76,99.62,99.685,253334
2023-02-16 14:15:00-05:00,99.68,99.87,99.62,99.83,306276
2023-02-16 14:20:00-05:00,99.84,99.846,99.595,99.79,235565
2023-02-16 14:25:00-05:00,99.8,99.9,99.775,99.85,1654445
2023-02-16 14:30:00-05:00,99.85,100.07,99.82,100.03,370015
2023-02-16 14:35:00-05:00,100.04,100.17,100.0,100.078,370649
2023-02-16 14:40:00-05:00,100.08,100.1,99.86,99.91,430596
2023-02-16 14:45:00-05:00,99.91,99.996,99.884,99.97,270622
2023-02-16 14:50:00-05:00,99.965,100.02,99.89,99.936,424023
2023-02-16 14:55:00-05:00,99.93,100.0,99.875,99.89,281040
2023-02-16 15:00:00-05:00,99.88,99.95,99.63,99.64,362104
2023-02-16 15:05:00-05:00,99.64,99.82,99.32,99.71,790627
2023-02-16 15:10:00-05:00,99.69,99.769,99.38,99.39,443721
2023-02-16 15:15:00-05:00,99.4,99.4,98.99,99.035,773832
2023-02-16 15:20:00-05:00,99.04,99.06,98.69,99.05,1487868
2023-02-16 15:25:00-05:00,99.05,99.15,98.73,98.73,557259
2023-02-16 15:30:00-05:00,98.73,98.798,98.55,98.67,721469
2023-02-16 15:35:00-05:00,98.67,98.835,98.58,98.716,594340
2023-02-16 15:40:00-05:00,98.71,98.75,98.425,98.675,765050
2023-02-16 15:45:00-05:00,98.68,98.79,98.51,98.77,811898
2023-02-16 15:50:00-05:00,98.77,98.78,98.45,98.56,1109117
2023-02-16 15:55:00-05:00,98.565,98.64,98.1,98.165,2680482
2023-02-17 09:30:00-05:00,97.8,97.94,97.01,97.056,4253287
2023-02-17 09:35:00-05:00,97.055,97.18,96.59,96.61,1886299
2023-02-17 09:40:00-05:00,96.604,96.73,96.31,96.44,1567339
2023-02-17 09:45:00-05:00,96.439,96.49,95.77,95.85,1942219
2023-02-17 09:50:00-05:00,95.86,96.03,95.73,95.81,977196
2023-02-17 09:55:00-05:00,95.815,96.34,95.65,96.255,1083666
2023-02-17 10:00:00-05:00,96.24,96.52,96.22,96.4,1085335
2023-02-17 10:05:00-05:00,96.41,96.45,95.96,96.07,768837
2023-02-17 10:10:00-05:00,96.04,96.46,95.92,96.35,927843
2023-02-17 10:15:00-05:00,96.35,96.7,96.2,96.68,766533
2023-02-17 10:20:00-05:00,96.68,96.85,96.43,96.51,763494
2023-02-17 10:25:00-05:00,96.51,96.64,96.374,96.46,630146
2023-02-17 10:30:00-05:00,96.45,96.79,96.39,96.71,515850
2023-02-17 10:35:00-05:00,96.715,97.03,96.45,96.56,747421
2023-02-17 10:40:00-05:00,96.55,96.57,96.19,96.21,673836
2023-02-17 10:45:00-05:00,96.2,96.435,96.18,96.3,529836
2023-02-17 10:50:00-05:00,96.29,96.47,96.17,96.175,598285
2023-02-17 10:55:00-05:00,96.18,96.2,96.04,96.09,430177
2023-02-17 11:00:00-05:00,96.07,96.095,95.93,96.08,565718
2023-02-17 11:05:00-05:00,96.075,96.33,96.032,96.07,463853
2023-02-17 11:10:00-05:00,96.065,96.245,96.065,96.11,238213
