Datetime,Open,High,Low,Close,Volume
2023-02-16 14:40:00-05:00,307.84,307.87,307.36,307.53,396021
2023-02-16 14:45:00-05:00,307.53,307.7,307.46,307.615,530945
2023-02-16 14:50:00-05:00,307.61,307.66,307.39,307.57,257991
2023-02-16 14:55:00-05:00,307.55,307.73,307.39,307.39,585690
2023-02-16 15:00:00-05:00,307.4,307.52,306.66,306.7,437591
2023-02-16 15:05:00-05:00,306.71,307.0,305.98,306.596,1412896
2023-02-16 15:10:00-05:00,306.58,306.73,306.02,306.022,494870
2023-02-16 15:15:00-05:00,306.04,306.04,305.15,305.24,1004194
2023-02-16 15:20:00-05:00,305.25,305.25,304.55,304.98,1218777
2023-02-16 15:25:00-05:00,304.98,305.12,304.07,304.08,728641
2023-02-16 15:30:00-05:00,304.02,304.2,303.41,303.72,2169637
2023-02-16 15:35:00-05:00,303.73,304.31,303.56,303.872,883333
2023-02-16 15:40:00-05:00,303.88,303.959,303.15,303.83,1135953
2023-02-16 15:45:00-05:00,303.83,304.16,303.49,304.15,854360
2023-02-16 15:50:00-05:00,304.15,304.39,303.7,303.86,1525150
2023-02-16 15:55:00-05:00,303.87,304.04,303.16,303.28,3037840
2023-02-17 09:30:00-05:00,301.07,301.78,300.71,301.73,3607163
2023-02-17 09:35:00-05:00,301.755,301.93,300.42,300.435,1427950
2023-02-17 09:40:00-05:00,300.44,300.79,300.08,300.16,1252110
2023-02-17 09:45:00-05:00,300.15,300.15,299.26,299.37,1687774
2023-02-17 09:50:00-05:00,299.4,299.67,298.9,299.07,1414529
2023-02-17 09:55:00-05:00,299.05,299.7,298.88,299.67,1329799
2023-02-17 10:00:00-05:00,299.66,300.47,299.56,300.26,1122235
2023-02-17 10:05:00-05:00,300.27,300.36,299.72,299.88,988508
2023-02-17 10:10:00-05:00,299.87,300.67,299.652,300.23,899867
2023-02-17 10:15:00-05:00,300.24,301.2,299.94,301.02,1144933
2023-02-17 10:20:00-05:00,301.01,301.42,300.49,300.49,947633
2023-02-17 10:25:00-05:00,300.49,300.71,300.12,300.22,577175
2023-02-17 10:30:00-05:00,300.18,300.87,300.12,300.76,475093
2023-02-17 10:35:00-05:00,300.79,301.569,300.41,300.584,827828
2023-02-17 10:40:00-05:00,300.59,300.635,299.78,299.82,1616180
2023-02-17 10:45:00-05:00,299.81,300.15,299.51,299.88,703760
2023-02-17 10:50:00-05:00,299.88,299.945,299.42,299.662,314209
2023-02-17 10:55:00-05:00,299.63,299.87,299.33,299.405,314026
2023-02-17 11:00:00-05:00,299.37,299.5,298.97,299.27,539414
2023-02-17 11:05:00-05:00,299.37,299.37,299.37,299.37,0
