Datetime,Open,High,Low,Close,Volume
2023-02-08 13:45:00-05:00,151.6,151.75,151.41,151.56,295198
2023-02-08 13:50:00-05:00,151.55,151.81,151.5,151.73,294553
2023-02-08 13:55:00-05:00,151.725,151.97,151.72,151.96,433950
2023-02-08 14:00:00-05:00,151.96,152.086,151.77,152.015,401166
2023-02-08 14:05:00-05:00,152.01,152.1,151.825,152.035,325393
2023-02-08 14:10:00-05:00,152.035,152.21,151.98,152.15,404579
2023-02-08 14:15:00-05:00,152.145,152.31,152.053,152.189,527404
2023-02-08 14:20:00-05:00,152.19,152.22,151.98,151.982,374244
2023-02-08 14:25:00-05:00,151.98,152.03,151.78,151.92,365209
2023-02-08 14:30:00-05:00,151.922,152.06,151.835,151.885,288710
2023-02-08 14:35:00-05:00,151.89,152.19,151.84,152.127,403822
2023-02-08 14:40:00-05:00,152.13,152.215,151.67,151.935,462561
2023-02-08 14:45:00-05:00,151.935,151.94,151.69,151.81,357652
2023-02-08 14:50:00-05:00,151.817,152.155,151.817,152.135,420500
2023-02-08 14:55:00-05:00,152.135,152.265,152.03,152.19,410144
2023-02-08 15:00:00-05:00,152.19,152.3,151.93,151.94,569724
2023-02-08 15:05:00-05:00,151.95,152.01,151.715,151.88,438761
2023-02-08 15:10:00-05:00,151.87,151.88,151.66,151.79,457202
2023-02-08 15:15:00-05:00,151.788,152.02,151.61,151.635,510095
2023-02-08 15:20:00-05:00,151.635,151.88,151.565,151.755,685357
2023-02-08 15:25:00-05:00,151.75,151.77,151.57,151.64,546226
2023-02-08 15:30:00-05:00,151.64,151.835,151.49,151.535,578635
2023-02-08 15:35:00-05:00,151.54,151.99,151.54,151.972,565777
2023-02-08 15:40:00-05:00,151.97,152.16,151.85,152.05,791205
2023-02-08 15:45:00-05:00,152.045,152.08,151.76,151.81,695791
2023-02-08 15:50:00-05:00,151.815,152.12,151.67,151.86,1233850
2023-02-08 15:55:00-05:00,151.87,152.11,151.69,151.97,3944100
2023-02-09 09:30:00-05:00,153.775,154.27,153.56,153.7,2746104
2023-02-09 09:35:00-05:00,153.695,154.33,153.474,153.6,1338861
2023-02-09 09:40:00-05:00,153.6,153.83,153.17,153.215,992270
2023-02-09 09:45:00-05:00,153.225,153.68,153.115,153.463,911924
2023-02-09 09:50:00-05:00,153.48,153.65,152.95,153.03,1071129
2023-02-09 09:55:00-05:00,153.03,153.38,152.8,153.27,784692
2023-02-09 10:00:00-05:00,153.27,153.375,152.96,153.33,744899
2023-02-09 10:05:00-05:00,153.329,153.64,153.19,153.46,743247
2023-02-09 10:10:00-05:00,153.47,153.71,153.3,153.37,644803
2023-02-09 10:15:00-05:00,153.38,153.76,153.376,153.53,745401
2023-02-09 10:20:00-05:00,153.53,153.69,153.24,153.27,541490
2023-02-09 10:25:00-05:00,153.26,153.26,152.65,152.82,832255
2023-02-09 10:30:00-05:00,152.82,153.15,152.68,153.099,632464
2023-02-09 10:35:00-05:00,153.091,153.33,152.86,152.914,580295
2023-02-09 10:40:00-05:00,152.91,152.99,152.6,152.689,518988
2023-02-09 10:45:00-05:00,152.685,152.995,152.678,152.92,433843
2023-02-09 10:50:00-05:00,152.93,153.11,152.83,152.98,460589
2023-02-09 10:55:00-05:00,152.969,153.321,152.84,153.315,1244359
2023-02-09 11:00:00-05:00,153.31,153.33,152.62,152.795,669746
2023-02-09 11:05:00-05:00,152.79,153.27,152.67,153.225,603222
2023-02-09 11:10:00-05:00,153.225,153.49,153.18,153.43,802115
2023-02-09 11:15:00-05:00,153.415,153.49,153.24,153.315,459608
2023-02-09 11:20:00-05:00,153.31,153.35,152.79,152.87,610268
2023-02-09 11:25:00-05:00,152.86,152.94,152.7,152.87,654088
2023-02-09 11:30:00-05:00,152.89,152.99,152.73,152.875,430110
2023-02-09 11:35:00-05:00,152.88,153.205,152.81,153.135,597086
2023-02-09 11:40:00-05:00,153.13,153.24,152.94,153.18,613659
2023-02-09 11:45:00-05:00,153.17,153.17,152.84,152.93,412476
2023-02-09 11:50:00-05:00,152.93,153.05,152.85,152.95,319101
2023-02-09 11:55:00-05:00,152.94,153.251,152.91,153.24,413323
2023-02-09 12:00:00-05:00,153.24,153.37,153.18,153.202,375836
2023-02-09 12:05:00-05:00,153.21,153.36,153.16,153.34,360248
2023-02-09 12:10:00-05:00,153.34,153.54,153.33,153.335,469931
2023-02-09 12:15:00-05:00,153.34,153.48,153.19,153.48,402898
2023-02-09 12:20:00-05:00,153.474,153.61,153.16,153.205,478138
2023-02-09 12:25:00-05:00,153.21,153.37,153.1,153.11,424840
2023-02-09 12:30:00-05:00,153.113,153.18,152.57,152.621,642061
2023-02-09 12:35:00-05:00,152.62,152.68,152.375,152.477,544344
2023-02-09 12:40:00-05:00,152.46,152.605,152.406,152.55,474106
2023-02-09 12:45:00-05:00,152.54,152.54,152.23,152.28,470963
2023-02-09 12:50:00-05:00,152.27,152.53,152.26,152.516,330242
2023-02-09 12:55:00-05:00,152.53,152.77,152.52,152.74,382251
2023-02-09 13:00:00-05:00,152.734,152.734,152.36,152.56,527391
2023-02-09 13:05:00-05:00,152.56,152.68,152.42,152.43,288668
2023-02-09 13:10:00-05:00,152.43,152.47,152.1,152.25,327855
2023-02-09 13:15:00-05:00,152.24,152.52,152.16,152.49,352861
2023-02-09 13:20:00-05:00,152.49,152.62,152.33,152.41,353859
2023-02-09 13:25:00-05:00,152.41,152.699,152.39,152.44,365136
2023-02-09 13:30:00-05:00,152.464,152.76,152.31,152.695,350336
2023-02-09 13:35:00-05:00,152.7,152.7,152.42,152.462,248895
2023-02-09 13:40:00-05:00,152.47,152.49,152.2,152.3,366105
2023-02-09 13:45:00-05:00,152.3,152.35,152.1,152.323,309536
2023-02-09 13:50:00-05:00,152.33,152.355,152.19,152.285,264170
2023-02-09 13:55:00-05:00,152.29,152.295,151.94,152.1,421316
2023-02-09 14:00:00-05:00,152.11,152.32,151.97,152.074,375294
2023-02-09 14:05:00-05:00,152.08,152.27,152.03,152.25,254948
2023-02-09 14:10:00-05:00,152.265,152.315,152.09,152.216,388519
2023-02-09 14:15:00-05:00,152.22,152.26,151.86,151.9,443719
2023-02-09 14:20:00-05:00,151.905,152.075,151.87,151.94,362163
2023-02-09 14:25:00-05:00,151.935,152.07,151.9,151.96,290025
2023-02-09 14:30:00-05:00,151.95,152.19,151.86,151.99,485790
2023-02-09 14:35:00-05:00,151.99,152.03,151.801,151.826,364847
2023-02-09 14:40:00-05:00,151.82,152.04,151.805,151.945,552905
2023-02-09 14:45:00-05:00,151.944,151.98,151.74,151.945,356032
2023-02-09 14:50:00-05:00,151.935,152.01,151.765,151.823,396291
2023-02-09 14:55:00-05:00,151.82,151.86,151.73,151.77,361376
2023-02-09 15:00:00-05:00,151.77,151.79,151.282,151.291,580706
2023-02-09 15:05:00-05:00,151.29,151.45,151.18,151.42,481216
2023-02-09 15:10:00-05:00,151.43,151.46,151.19,151.24,382328
2023-02-09 15:15:00-05:00,151.23,151.25,151.09,151.16,443162
2023-02-09 15:20:00-05:00,151.16,151.44,151.11,151.15,478520
2023-02-09 15:25:00-05:00,151.14,151.175,150.89,150.97,464324
2023-02-09 15:30:00-05:00,150.96,150.97,150.48,150.54,720667
2023-02-09 15:35:00-05:00,150.53,150.99,150.42,150.97,617510
2023-02-09 15:40:00-05:00,150.985,150.998,150.78,150.965,565685
2023-02-09 15:45:00-05:00,150.97,151.185,150.788,150.96,704304
2023-02-09 15:50:00-05:00,150.96,151.48,150.96,151.33,1531261
2023-02-09 15:55:00-05:00,151.33,151.34,150.75,150.88,2770980
2023-02-10 09:30:00-05:00,149.46,150.4,149.22,150.06,2773494
2023-02-10 09:35:00-05:00,150.051,150.43,149.911,150.13,1050712
2023-02-10 09:40:00-05:00,150.138,150.19,149.6,149.93,1238570
2023-02-10 09:45:00-05:00,149.95,150.529,149.81,150.42,1074399
2023-02-10 09:50:00-05:00,150.43,150.56,149.73,149.87,857411
2023-02-10 09:55:00-05:00,149.87,150.22,149.7,149.93,687830
2023-02-10 10:00:00-05:00,149.935,149.97,149.35,149.63,1157292
2023-02-10 10:05:00-05:00,149.63,150.19,149.51,149.955,873249
2023-02-10 10:10:00-05:00,149.96,150.87,149.958,150.71,1114002
2023-02-10 10:15:00-05:00,150.72,151.115,150.47,151.06,897208
2023-02-10 10:20:00-05:00,151.037,151.34,150.87,151.05,735317
2023-02-10 10:25:00-05:00,151.04,151.1,150.61,150.78,683505
2023-02-10 10:30:00-05:00,150.78,150.91,150.42,150.6,627193
2023-02-10 10:35:00-05:00,150.59,150.76,150.34,150.45,586614
2023-02-10 10:40:00-05:00,150.42,150.57,150.27,150.478,749817
2023-02-10 10:45:00-05:00,150.46,150.547,150.22,150.5,646798
2023-02-10 10:50:00-05:00,150.49,150.515,150.0,150.38,709385
2023-02-10 10:55:00-05:00,150.36,150.605,150.225,150.37,574881
2023-02-10 11:00:00-05:00,150.35,150.57,150.252,150.375,400376
2023-02-10 11:05:00-05:00,150.36,150.91,150.17,150.62,659861
2023-02-10 11:10:00-05:00,150.61,150.765,150.22,150.48,471084
2023-02-10 11:15:00-05:00,150.49,150.63,150.375,150.555,346264
2023-02-10 11:20:00-05:00,150.55,150.71,150.375,150.69,350921
2023-02-10 11:25:00-05:00,150.685,150.695,150.266,150.285,421566
2023-02-10 11:30:00-05:00,150.3,150.35,150.015,150.12,406325
2023-02-10 11:35:00-05:00,150.11,150.28,150.1,150.22,351671
2023-02-10 11:40:00-05:00,150.21,150.3,150.08,150.11,291964
2023-02-10 11:45:00-05:00,150.11,150.16,149.78,149.96,517933
2023-02-10 11:50:00-05:00,149.961,150.03,149.845,149.99,276478
2023-02-10 11:55:00-05:00,149.99,150.1,149.7,149.82,1027208
2023-02-10 12:00:00-05:00,149.81,149.9,149.53,149.591,371834
2023-02-10 12:05:00-05:00,149.595,149.787,149.56,149.64,356650
2023-02-10 12:10:00-05:00,149.63,149.775,149.56,149.65,443422
2023-02-10 12:15:00-05:00,149.64,149.66,149.43,149.484,428285
2023-02-10 12:20:00-05:00,149.48,149.88,149.47,149.87,462027
2023-02-10 12:25:00-05:00,149.885,149.895,149.62,149.763,363998
2023-02-10 12:30:00-05:00,149.76,150.08,149.7,149.82,428520
2023-02-10 12:35:00-05:00,149.83,149.96,149.75,149.767,309117
2023-02-10 12:40:00-05:00,149.76,150.03,149.75,149.9,385609
2023-02-10 12:45:00-05:00,149.89,150.03,149.79,149.84,223022
2023-02-10 12:50:00-05:00,149.85,150.03,149.8,149.97,232075
2023-02-10 12:55:00-05:00,149.965,150.19,149.93,150.155,402678
2023-02-10 13:00:00-05:00,150.155,150.34,150.13,150.21,465125
2023-02-10 13:05:00-05:00,150.21,150.34,150.07,150.22,306223
2023-02-10 13:10:00-05:00,150.22,150.39,150.17,150.335,362509
2023-02-10 13:15:00-05:00,150.34,150.84,150.34,150.809,533412
2023-02-10 13:20:00-05:00,150.81,151.115,150.79,150.91,749018
2023-02-10 13:25:00-05:00,150.91,151.01,150.73,150.76,398354
2023-02-10 13:30:00-05:00,150.77,150.79,150.58,150.77,361985
2023-02-10 13:35:00-05:00,150.77,150.822,150.641,150.73,334303
2023-02-10 13:40:00-05:00,150.725,150.745,150.38,150.465,490231
2023-02-10 13:45:00-05:00,150.462,150.65,150.395,150.65,318980
2023-02-10 13:50:00-05:00,150.641,150.7,150.56,150.6,425672
2023-02-10 13:55:00-05:00,150.59,150.6,150.4,150.46,368360
2023-02-10 14:00:00-05:00,150.465,150.59,150.341,150.4,409363
2023-02-10 14:05:00-05:00,150.4,150.45,150.285,150.38,284064
2023-02-10 14:10:00-05:00,150.39,150.57,150.38,150.487,645301
2023-02-10 14:15:00-05:00,150.48,150.56,150.26,150.37,357031
2023-02-10 14:20:00-05:00,150.373,150.59,150.34,150.5,307005
2023-02-10 14:25:00-05:00,150.501,150.53,150.23,150.235,394751
2023-02-10 14:30:00-05:00,150.24,150.465,150.1,150.38,498396
2023-02-10 14:35:00-05:00,150.38,150.44,150.174,150.28,362483
2023-02-10 14:40:00-05:00,150.28,150.312,150.05,150.19,2840449
2023-02-10 14:45:00-05:00,150.19,150.3,150.01,150.272,2417744
2023-02-10 14:50:00-05:00,150.276,150.59,150.23,150.49,441049
2023-02-10 14:55:00-05:00,150.49,150.65,150.47,150.65,887283
2023-02-10 15:00:00-05:00,150.66,150.82,150.475,150.52,617646
2023-02-10 15:05:00-05:00,150.525,150.731,150.49,150.66,472572
2023-02-10 15:10:00-05:00,150.67,150.76,150.56,150.695,466777
2023-02-10 15:15:00-05:00,150.69,150.73,150.36,150.364,427339
2023-02-10 15:20:00-05:00,150.37,150.45,150.3,150.302,345114
2023-02-10 15:25:00-05:00,150.29,150.48,150.29,150.47,368142
2023-02-10 15:30:00-05:00,150.47,150.62,150.46,150.56,558705
2023-02-10 15:35:00-05:00,150.56,150.83,150.523,150.83,580139
2023-02-10 15:40:00-05:00,150.82,150.87,150.575,150.81,563361
2023-02-10 15:45:00-05:00,150.815,150.99,150.73,150.975,834475
2023-02-10 15:50:00-05:00,150.97,151.12,150.75,151.04,1189125
2023-02-10 15:55:00-05:00,151.04,151.155,150.86,151.02,1748103
2023-02-13 09:30:00-05:00,150.952,151.69,150.92,151.31,2331372
2023-02-13 09:35:00-05:00,151.322,151.57,151.015,151.531,780138
2023-02-13 09:40:00-05:00,151.54,151.88,151.47,151.64,1164078
2023-02-13 09:45:00-05:00,151.65,151.89,151.425,151.542,921306
2023-02-13 09:50:00-05:00,151.55,151.795,151.495,151.7,590760
2023-02-13 09:55:00-05:00,151.71,152.19,151.62,152.181,921614
2023-02-13 10:00:00-05:00,152.19,152.39,152.13,152.191,810380
2023-02-13 10:05:00-05:00,152.2,152.46,152.07,152.165,666494
2023-02-13 10:10:00-05:00,152.16,152.24,151.867,152.205,543120
2023-02-13 10:15:00-05:00,152.215,152.287,151.99,152.17,526419
2023-02-13 10:20:00-05:00,152.17,152.32,152.08,152.25,456222
2023-02-13 10:25:00-05:00,152.269,152.58,152.25,152.43,687570
2023-02-13 10:30:00-05:00,152.36,152.45,152.17,152.27,644345
2023-02-13 10:35:00-05:00,152.26,152.41,152.17,152.22,469238
2023-02-13 10:40:00-05:00,152.21,152.29,152.02,152.12,473373
2023-02-13 10:45:00-05:00,152.129,152.34,152.01,152.339,619297
2023-02-13 10:50:00-05:00,152.34,152.755,152.3,152.68,920343
2023-02-13 10:55:00-05:00,152.681,152.785,152.57,152.62,651242
2023-02-13 11:00:00-05:00,152.64,152.92,152.64,152.87,571424
2023-02-13 11:05:00-05:00,152.865,152.99,152.728,152.808,664825
2023-02-13 11:10:00-05:00,152.806,153.0,152.75,152.9,969860
2023-02-13 11:15:00-05:00,152.894,153.21,152.894,153.13,888233
2023-02-13 11:20:00-05:00,153.12,153.21,152.92,153.008,661975
2023-02-13 11:25:00-05:00,153.0,153.165,152.97,153.145,487813
2023-02-13 11:30:00-05:00,153.142,153.23,153.02,153.072,581771
2023-02-13 11:35:00-05:00,153.08,153.215,152.968,153.095,453599
2023-02-13 11:40:00-05:00,153.095,153.52,153.09,153.51,779925
2023-02-13 11:45:00-05:00,153.51,153.67,153.45,153.645,614719
2023-02-13 11:50:00-05:00,153.65,153.69,153.51,153.55,598151
2023-02-13 11:55:00-05:00,153.55,153.56,153.28,153.43,528555
2023-02-13 12:00:00-05:00,153.44,153.67,153.41,153.57,477993
2023-02-13 12:05:00-05:00,153.58,153.72,153.5,153.66,499852
2023-02-13 12:10:00-05:00,153.65,153.878,153.63,153.83,530121
2023-02-13 12:15:00-05:00,153.827,154.0,153.82,153.96,766080
2023-02-13 12:20:00-05:00,153.96,154.17,153.86,154.154,958646
2023-02-13 12:25:00-05:00,154.158,154.26,153.94,154.07,835754
2023-02-13 12:30:00-05:00,154.07,154.12,153.86,153.993,503629
2023-02-13 12:35:00-05:00,153.995,154.06,153.9,154.06,343246
2023-02-13 12:40:00-05:00,154.06,154.18,154.04,154.165,411197
2023-02-13 12:45:00-05:00,154.155,154.252,153.99,154.03,579027
2023-02-13 12:50:00-05:00,154.04,154.15,154.012,154.072,372229
2023-02-13 12:55:00-05:00,154.075,154.13,153.73,153.805,548841
2023-02-13 13:00:00-05:00,153.805,153.93,153.7,153.703,505138
2023-02-13 13:05:00-05:00,153.71,153.75,153.542,153.625,489750
2023-02-13 13:10:00-05:00,153.628,153.67,153.47,153.55,487098
2023-02-13 13:15:00-05:00,153.55,153.76,153.535,153.725,2070975
2023-02-13 13:20:00-05:00,153.73,153.79,153.69,153.695,270020
2023-02-13 13:25:00-05:00,153.7,154.02,153.69,153.96,517996
2023-02-13 13:30:00-05:00,153.965,154.17,153.962,154.04,517273
2023-02-13 13:35:00-05:00,154.05,154.085,153.87,153.92,375607
2023-02-13 13:40:00-05:00,153.926,153.96,153.75,153.756,378087
2023-02-13 13:45:00-05:00,153.75,153.83,153.7,153.74,358000
2023-02-13 13:50:00-05:00,153.74,153.97,153.735,153.85,370990
2023-02-13 13:55:00-05:00,153.86,154.002,153.86,153.98,360771
2023-02-13 14:00:00-05:00,153.98,154.02,153.84,153.88,272397
2023-02-13 14:05:00-05:00,153.87,153.93,153.73,153.92,337402
2023-02-13 14:10:00-05:00,153.93,153.947,153.61,153.64,299465
2023-02-13 14:15:00-05:00,153.65,153.678,153.52,153.545,317271
2023-02-13 14:20:00-05:00,153.549,153.64,153.48,153.555,398719
2023-02-13 14:25:00-05:00,153.57,153.6,153.3,153.38,479180
2023-02-13 14:30:00-05:00,153.38,153.4,153.07,153.145,576248
2023-02-13 14:35:00-05:00,153.14,153.409,153.09,153.12,585502
2023-02-13 14:40:00-05:00,153.12,153.15,152.95,153.07,479714
2023-02-13 14:45:00-05:00,153.07,153.13,152.79,152.815,570293
2023-02-13 14:50:00-05:00,152.815,153.1,152.76,153.0,397641
2023-02-13 14:55:00-05:00,153.0,153.08,152.91,153.07,366457
2023-02-13 15:00:00-05:00,153.07,153.07,152.76,153.01,714013
2023-02-13 15:05:00-05:00,153.005,153.24,153.0,153.22,541228
2023-02-13 15:10:00-05:00,153.225,153.35,153.2,153.299,574675
2023-02-13 15:15:00-05:00,153.295,153.43,153.21,153.425,456817
2023-02-13 15:20:00-05:00,153.425,153.495,153.345,153.455,565583
2023-02-13 15:25:00-05:00,153.46,153.64,153.45,153.632,748549
2023-02-13 15:30:00-05:00,153.63,153.87,153.59,153.84,953413
2023-02-13 15:35:00-05:00,153.85,153.97,153.77,153.93,799634
2023-02-13 15:40:00-05:00,153.93,153.98,153.72,153.81,1015299
2023-02-13 15:45:00-05:00,153.79,153.98,153.71,153.92,890436
2023-02-13 15:50:00-05:00,153.91,153.91,153.45,153.6,1446910
2023-02-13 15:55:00-05:00,153.61,153.86,153.565,153.84,2178359
2023-02-14 09:30:00-05:00,152.12,152.25,151.0,151.35,4279123
2023-02-14 09:35:00-05:00,151.36,151.78,151.19,151.66,1612963
2023-02-14 09:40:00-05:00,151.635,152.25,151.625,152.05,1796922
2023-02-14 09:45:00-05:00,152.025,152.6,152.025,152.305,1464384
2023-02-14 09:50:00-05:00,152.315,152.53,152.0,152.33,1137026
2023-02-14 09:55:00-05:00,152.335,153.0,152.335,152.84,1124759
2023-02-14 10:00:00-05:00,152.84,153.59,152.8,153.38,1151216
2023-02-14 10:05:00-05:00,153.39,153.658,153.28,153.5,904159
2023-02-14 10:10:00-05:00,153.495,153.77,153.21,153.267,1035797
2023-02-14 10:15:00-05:00,153.275,153.63,153.04,153.16,908556
2023-02-14 10:20:00-05:00,153.18,153.45,153.12,153.37,612491
2023-02-14 10:25:00-05:00,153.38,153.5,152.88,152.94,732335
2023-02-14 10:30:00-05:00,152.94,153.08,152.51,152.55,719133
2023-02-14 10:35:00-05:00,152.54,152.54,151.6,151.62,1186950
2023-02-14 10:40:00-05:00,151.63,151.74,151.23,151.535,1029107
2023-02-14 10:45:00-05:00,151.55,151.78,150.86,151.73,1242439
2023-02-14 10:50:00-05:00,151.74,151.74,151.27,151.49,701534
2023-02-14 10:55:00-05:00,151.487,151.97,151.32,151.87,683750
2023-02-14 11:00:00-05:00,151.88,152.495,151.82,152.18,869740
2023-02-14 11:05:00-05:00,152.17,152.46,151.989,151.989,652119
2023-02-14 11:10:00-05:00,151.99,152.19,151.9,152.04,520012
2023-02-14 11:15:00-05:00,152.03,152.39,151.95,152.3,560257
2023-02-14 11:20:00-05:00,152.305,152.53,152.14,152.5,408148
2023-02-14 11:25:00-05:00,152.51,152.59,151.44,151.542,983482
2023-02-14 11:30:00-05:00,151.55,151.56,151.12,151.21,879423
2023-02-14 11:35:00-05:00,151.21,151.56,151.14,151.33,630548
2023-02-14 11:40:00-05:00,151.35,151.386,151.04,151.14,490824
2023-02-14 11:45:00-05:00,151.14,151.72,151.1,151.54,494253
2023-02-14 11:50:00-05:00,151.53,151.6,151.17,151.55,496448
2023-02-14 11:55:00-05:00,151.56,151.83,151.36,151.7,518882
2023-02-14 12:00:00-05:00,151.695,151.91,151.57,151.687,501944
2023-02-14 12:05:00-05:00,151.68,151.87,151.58,151.83,335340
2023-02-14 12:10:00-05:00,151.83,152.12,151.788,151.97,500392
2023-02-14 12:15:00-05:00,151.96,152.095,151.88,152.02,482843
2023-02-14 12:20:00-05:00,152.025,152.23,151.81,151.81,388760
2023-02-14 12:25:00-05:00,151.81,152.11,151.8,151.89,352064
2023-02-14 12:30:00-05:00,151.885,152.34,151.82,152.29,356007
2023-02-14 12:35:00-05:00,152.29,152.29,151.876,151.955,325424
2023-02-14 12:40:00-05:00,151.95,152.16,151.88,151.955,366373
2023-02-14 12:45:00-05:00,151.96,152.1,151.89,152.02,300903
2023-02-14 12:50:00-05:00,152.02,152.02,151.75,151.92,344607
2023-02-14 12:55:00-05:00,151.92,152.22,151.912,152.105,363483
2023-02-14 13:00:00-05:00,152.11,152.9,152.06,152.79,729535
2023-02-14 13:05:00-05:00,152.78,153.11,152.78,152.87,626248
2023-02-14 13:10:00-05:00,152.87,152.929,152.64,152.765,421955
2023-02-14 13:15:00-05:00,152.79,153.22,152.68,152.89,520541
2023-02-14 13:20:00-05:00,152.9,153.065,152.74,152.83,453206
2023-02-14 13:25:00-05:00,152.83,152.86,152.59,152.75,385566
2023-02-14 13:30:00-05:00,152.78,152.87,152.78,152.8,63387
