Datetime,Open,High,Low,Close,Volume
2023-02-14 10:36:00-05:00,98.995,99.015,98.805,98.89,257767
2023-02-14 10:37:00-05:00,98.895,98.947,98.65,98.72,661684
2023-02-14 10:38:00-05:00,98.72,98.72,98.51,98.63,212224
2023-02-14 10:39:00-05:00,98.63,98.72,98.5,98.506,177857
2023-02-14 10:40:00-05:00,98.52,98.623,98.45,98.51,202654
2023-02-14 10:41:00-05:00,98.486,98.52,98.33,98.47,207740
2023-02-14 10:42:00-05:00,98.45,98.52,98.36,98.446,172187
2023-02-14 10:43:00-05:00,98.45,98.49,98.38,98.485,96544
2023-02-14 10:44:00-05:00,98.485,98.58,98.41,98.53,141020
2023-02-14 10:45:00-05:00,98.52,98.536,98.14,98.192,249280
2023-02-14 10:46:00-05:00,98.19,98.35,97.96,98.32,344579
2023-02-14 10:47:00-05:00,98.33,98.49,98.288,98.48,141108
2023-02-14 10:48:00-05:00,98.48,98.565,98.46,98.46,145343
2023-02-14 10:49:00-05:00,98.465,98.704,98.46,98.65,228678
2023-02-14 10:50:00-05:00,98.66,98.7,98.56,98.6,253774
2023-02-14 10:51:00-05:00,98.592,98.615,98.313,98.47,187567
2023-02-14 10:52:00-05:00,98.46,98.46,98.32,98.445,101369
2023-02-14 10:53:00-05:00,98.45,98.467,98.378,98.4,90430
2023-02-14 10:54:00-05:00,98.41,98.52,98.25,98.5,120718
2023-02-14 10:55:00-05:00,98.492,98.51,98.34,98.47,94920
2023-02-14 10:56:00-05:00,98.47,98.58,98.47,98.51,150433
2023-02-14 10:57:00-05:00,98.5,98.58,98.456,98.53,82420
2023-02-14 10:58:00-05:00,98.53,98.57,98.46,98.515,69472
2023-02-14 10:59:00-05:00,98.515,98.56,98.43,98.47,106424
2023-02-14 11:00:00-05:00,98.48,98.76,98.44,98.645,247850
2023-02-14 11:01:00-05:00,98.65,98.83,98.65,98.8,173694
2023-02-14 11:02:00-05:00,98.79,98.795,98.67,98.745,148867
2023-02-14 11:03:00-05:00,98.75,98.77,98.61,98.728,100862
2023-02-14 11:04:00-05:00,98.73,98.79,98.613,98.67,110421
2023-02-14 11:05:00-05:00,98.65,98.72,98.61,98.706,86878
2023-02-14 11:06:00-05:00,98.69,98.73,98.55,98.68,112766
2023-02-14 11:07:00-05:00,98.68,98.835,98.68,98.77,139144
2023-02-14 11:08:00-05:00,98.765,98.78,98.58,98.63,119786
2023-02-14 11:09:00-05:00,98.64,98.724,98.45,98.47,162558
2023-02-14 11:10:00-05:00,98.478,98.605,98.478,98.56,84530
2023-02-14 11:11:00-05:00,98.55,98.72,98.48,98.71,111327
2023-02-14 11:12:00-05:00,98.7,98.76,98.63,98.64,90360
2023-02-14 11:13:00-05:00,98.63,98.66,98.51,98.55,78775
2023-02-14 11:14:00-05:00,98.55,98.66,98.51,98.618,59702
2023-02-14 11:15:00-05:00,98.61,98.658,98.545,98.63,66005
2023-02-14 11:16:00-05:00,98.64,98.75,98.61,98.64,103596
2023-02-14 11:17:00-05:00,98.64,98.67,98.55,98.6,78480
2023-02-14 11:18:00-05:00,98.6,98.73,98.59,98.67,123919
2023-02-14 11:19:00-05:00,98.68,98.8,98.65,98.795,141621
2023-02-14 11:20:00-05:00,98.79,98.86,98.7,98.78,154354
2023-02-14 11:21:00-05:00,98.79,98.845,98.658,98.725,87518
2023-02-14 11:22:00-05:00,98.74,98.75,98.57,98.668,64425
2023-02-14 11:23:00-05:00,98.666,98.725,98.65,98.71,54112
2023-02-14 11:24:00-05:00,98.72,98.74,98.64,98.725,58413
2023-02-14 11:25:00-05:00,98.73,98.775,98.56,98.595,132935
2023-02-14 11:26:00-05:00,98.595,98.61,98.18,98.22,255482
2023-02-14 11:27:00-05:00,98.23,98.42,98.16,98.395,195549
2023-02-14 11:28:00-05:00,98.39,98.41,98.08,98.08,118406
2023-02-14 11:29:00-05:00,98.105,98.13,98.01,98.092,163733
2023-02-14 11:30:00-05:00,98.09,98.09,97.86,97.9,342136
2023-02-14 11:31:00-05:00,97.899,97.99,97.82,97.87,143501
2023-02-14 11:32:00-05:00,97.86,98.0,97.79,97.79,178716
2023-02-14 11:33:00-05:00,97.79,97.9,97.7,97.71,130860
2023-02-14 11:34:00-05:00,97.69,97.855,97.66,97.81,177708
2023-02-14 11:35:00-05:00,97.8,97.939,97.75,97.89,152890
2023-02-14 11:36:00-05:00,97.875,97.89,97.79,97.89,131427
2023-02-14 11:37:00-05:00,97.89,97.93,97.81,97.86,121215
2023-02-14 11:38:00-05:00,97.865,97.89,97.74,97.82,221315
2023-02-14 11:39:00-05:00,97.81,97.89,97.755,97.765,83050
2023-02-14 11:40:00-05:00,97.77,97.82,97.67,97.71,123200
2023-02-14 11:41:00-05:00,97.7,97.89,97.687,97.79,104355
2023-02-14 11:42:00-05:00,97.79,97.815,97.61,97.7,214792
2023-02-14 11:43:00-05:00,97.709,97.78,97.6,97.605,164227
2023-02-14 11:44:00-05:00,97.6,97.71,97.6,97.66,109068
2023-02-14 11:45:00-05:00,97.64,97.7,97.61,97.67,82227
2023-02-14 11:46:00-05:00,97.675,97.81,97.626,97.71,99210
2023-02-14 11:47:00-05:00,97.73,97.8,97.63,97.68,96732
2023-02-14 11:48:00-05:00,97.68,97.789,97.65,97.765,98125
2023-02-14 11:49:00-05:00,97.76,97.97,97.75,97.905,141802
2023-02-14 11:50:00-05:00,97.9,97.908,97.72,97.788,107370
2023-02-14 11:51:00-05:00,97.78,97.82,97.69,97.76,73740
2023-02-14 11:52:00-05:00,97.76,97.775,97.67,97.71,70900
2023-02-14 11:53:00-05:00,97.71,97.755,97.52,97.625,211568
2023-02-14 11:54:00-05:00,97.595,97.84,97.585,97.772,91617
2023-02-14 11:55:00-05:00,97.76,97.805,97.7,97.75,48073
2023-02-14 11:56:00-05:00,97.74,97.94,97.735,97.87,94921
2023-02-14 11:57:00-05:00,97.85,97.87,97.74,97.79,72390
2023-02-14 11:58:00-05:00,97.78,97.864,97.72,97.864,65113
2023-02-14 11:59:00-05:00,97.85,98.03,97.837,97.96,101739
2023-02-14 12:00:00-05:00,97.95,98.01,97.86,97.95,95187
2023-02-14 12:01:00-05:00,97.96,98.15,97.92,98.14,119766
2023-02-14 12:02:00-05:00,98.145,98.16,97.96,97.97,131333
2023-02-14 12:03:00-05:00,97.96,98.065,97.93,98.005,72871
2023-02-14 12:04:00-05:00,97.997,98.02,97.94,97.94,48421
2023-02-14 12:05:00-05:00,97.94,97.99,97.85,97.99,89386
2023-02-14 12:06:00-05:00,97.99,98.01,97.88,97.9,48909
2023-02-14 12:07:00-05:00,97.9,97.99,97.9,97.97,36091
2023-02-14 12:08:00-05:00,97.96,98.02,97.94,98.02,57542
2023-02-14 12:09:00-05:00,98.01,98.025,97.93,97.995,50435
2023-02-14 12:10:00-05:00,98.0,98.26,97.965,98.212,198182
2023-02-14 12:11:00-05:00,98.21,98.22,98.145,98.15,58951
2023-02-14 12:12:00-05:00,98.145,98.219,98.13,98.2,67829
2023-02-14 12:13:00-05:00,98.2,98.28,98.16,98.251,75101
2023-02-14 12:14:00-05:00,98.25,98.285,98.2,98.27,51650
2023-02-14 12:15:00-05:00,98.28,98.37,98.24,98.315,82202
2023-02-14 12:16:00-05:00,98.32,98.37,98.23,98.31,82851
2023-02-14 12:17:00-05:00,98.32,98.37,98.16,98.185,93779
2023-02-14 12:18:00-05:00,98.182,98.24,98.15,98.17,74466
2023-02-14 12:19:00-05:00,98.19,98.25,98.15,98.204,62967
2023-02-14 12:20:00-05:00,98.19,98.3,98.18,98.3,68564
2023-02-14 12:21:00-05:00,98.3,98.35,98.134,98.17,79061
2023-02-14 12:22:00-05:00,98.175,98.21,98.07,98.16,63872
2023-02-14 12:23:00-05:00,98.153,98.22,98.153,98.21,50889
2023-02-14 12:24:00-05:00,98.21,98.25,98.19,98.2,54334
2023-02-14 12:25:00-05:00,98.2,98.35,98.19,98.3,91306
2023-02-14 12:26:00-05:00,98.295,98.35,98.28,98.3,50697
2023-02-14 12:27:00-05:00,98.309,98.426,98.305,98.37,83312
2023-02-14 12:28:00-05:00,98.36,98.42,98.34,98.368,75403
2023-02-14 12:29:00-05:00,98.36,98.38,98.27,98.292,45021
2023-02-14 12:30:00-05:00,98.3,98.34,98.23,98.32,59957
2023-02-14 12:31:00-05:00,98.312,98.42,98.29,98.4,60747
2023-02-14 12:32:00-05:00,98.39,98.45,98.37,98.391,58163
2023-02-14 12:33:00-05:00,98.395,98.54,98.395,98.523,66650
2023-02-14 12:34:00-05:00,98.52,98.59,98.51,98.59,85412
2023-02-14 12:35:00-05:00,98.584,98.6,98.48,98.49,71416
2023-02-14 12:36:00-05:00,98.495,98.52,98.4,98.474,46209
2023-02-14 12:37:00-05:00,98.47,98.495,98.4,98.463,70146
2023-02-14 12:38:00-05:00,98.46,98.46,98.38,98.38,57799
2023-02-14 12:39:00-05:00,98.39,98.43,98.37,98.425,42677
2023-02-14 12:40:00-05:00,98.42,98.5,98.37,98.46,83348
2023-02-14 12:41:00-05:00,98.46,98.505,98.43,98.45,83588
2023-02-14 12:42:00-05:00,98.44,98.6,98.42,98.596,88954
2023-02-14 12:43:00-05:00,98.6,98.64,98.44,98.46,60466
2023-02-14 12:44:00-05:00,98.45,98.48,98.39,98.445,51506
2023-02-14 12:45:00-05:00,98.45,98.45,98.33,98.425,64355
2023-02-14 12:46:00-05:00,98.42,98.5,98.41,98.498,39352
2023-02-14 12:47:00-05:00,98.49,98.55,98.475,98.51,71673
2023-02-14 12:48:00-05:00,98.51,98.52,98.412,98.49,51220
2023-02-14 12:49:00-05:00,98.5,98.55,98.43,98.455,39161
2023-02-14 12:50:00-05:00,98.46,98.46,98.32,98.35,58417
2023-02-14 12:51:00-05:00,98.36,98.369,98.29,98.34,45482
2023-02-14 12:52:00-05:00,98.35,98.42,98.32,98.355,48378
2023-02-14 12:53:00-05:00,98.35,98.35,98.24,98.27,104759
2023-02-14 12:54:00-05:00,98.27,98.36,98.27,98.31,50588
2023-02-14 12:55:00-05:00,98.32,98.4,98.32,98.395,45002
2023-02-14 12:56:00-05:00,98.39,98.58,98.368,98.53,120752
2023-02-14 12:57:00-05:00,98.54,98.6,98.51,98.546,66593
2023-02-14 12:58:00-05:00,98.542,98.58,98.46,98.54,64799
2023-02-14 12:59:00-05:00,98.54,98.575,98.47,98.47,51301
2023-02-14 13:00:00-05:00,98.47,98.67,98.43,98.63,93150
2023-02-14 13:01:00-05:00,98.64,98.93,98.568,98.93,275139
2023-02-14 13:02:00-05:00,98.939,99.11,98.89,99.09,343964
2023-02-14 13:03:00-05:00,99.08,99.11,98.975,98.98,132642
2023-02-14 13:04:00-05:00,98.98,99.1,98.97,99.03,121836
2023-02-14 13:05:00-05:00,99.035,99.188,98.99,99.18,145104
2023-02-14 13:06:00-05:00,99.18,99.268,99.15,99.245,162315
2023-02-14 13:07:00-05:00,99.235,99.35,99.11,99.135,113942
2023-02-14 13:08:00-05:00,99.13,99.19,99.1,99.11,84625
2023-02-14 13:09:00-05:00,99.13,99.18,99.06,99.067,61850
2023-02-14 13:10:00-05:00,99.07,99.14,99.016,99.09,86326
2023-02-14 13:11:00-05:00,99.076,99.11,98.97,98.99,81196
2023-02-14 13:12:00-05:00,99.0,99.045,98.922,98.99,84648
2023-02-14 13:13:00-05:00,99.0,99.1,98.99,99.092,79531
2023-02-14 13:14:00-05:00,99.1,99.14,99.02,99.1,64700
2023-02-14 13:15:00-05:00,99.105,99.2,99.07,99.16,77977
2023-02-14 13:16:00-05:00,99.159,99.195,99.06,99.169,78361
2023-02-14 13:17:00-05:00,99.165,99.36,99.104,99.33,144184
2023-02-14 13:18:00-05:00,99.332,99.45,99.15,99.15,169577
2023-02-14 13:19:00-05:00,99.16,99.19,99.069,99.084,119939
2023-02-14 13:20:00-05:00,99.09,99.18,99.04,99.145,72057
2023-02-14 13:21:00-05:00,99.14,99.211,99.05,99.08,134756
2023-02-14 13:22:00-05:00,99.09,99.15,99.04,99.105,74913
2023-02-14 13:23:00-05:00,99.1,99.1,98.935,98.943,87408
2023-02-14 13:24:00-05:00,98.945,98.97,98.84,98.95,140077
2023-02-14 13:25:00-05:00,98.955,98.99,98.896,98.9,43029
2023-02-14 13:26:00-05:00,98.896,98.93,98.823,98.86,52003
2023-02-14 13:27:00-05:00,98.86,98.87,98.74,98.78,91125
2023-02-14 13:28:00-05:00,98.79,98.95,98.78,98.93,66931
2023-02-14 13:29:00-05:00,98.929,98.945,98.865,98.89,43836
2023-02-14 13:30:00-05:00,98.905,99.03,98.905,98.98,79117
2023-02-14 13:31:00-05:00,98.99,99.0,98.91,98.96,67779
2023-02-14 13:32:00-05:00,98.96,99.02,98.91,98.99,63920
2023-02-14 13:33:00-05:00,98.98,99.04,98.888,99.02,56190
2023-02-14 13:34:00-05:00,99.025,99.067,99.0,99.045,62417
2023-02-14 13:35:00-05:00,99.041,99.17,99.041,99.08,102457
2023-02-14 13:36:00-05:00,99.073,99.126,99.035,99.1,57878
2023-02-14 13:37:00-05:00,99.081,99.09,98.94,98.97,60964
2023-02-14 13:38:00-05:00,98.96,99.05,98.93,98.97,90841
2023-02-14 13:39:00-05:00,98.967,99.05,98.961,98.976,49437
2023-02-14 13:40:00-05:00,98.99,99.05,98.961,98.995,67600
2023-02-14 13:41:00-05:00,98.99,98.99,98.8,98.825,80663
2023-02-14 13:42:00-05:00,98.82,98.91,98.81,98.833,69627
2023-02-14 13:43:00-05:00,98.82,98.85,98.743,98.8,64217
2023-02-14 13:44:00-05:00,98.8,98.82,98.52,98.55,166749
2023-02-14 13:45:00-05:00,98.56,98.73,98.56,98.71,76427
2023-02-14 13:46:00-05:00,98.708,98.855,98.69,98.81,70609
2023-02-14 13:47:00-05:00,98.81,98.86,98.78,98.82,50340
2023-02-14 13:48:00-05:00,98.83,98.92,98.815,98.85,51482
2023-02-14 13:49:00-05:00,98.85,98.91,98.84,98.88,35900
2023-02-14 13:50:00-05:00,98.888,98.923,98.87,98.914,61666
2023-02-14 13:51:00-05:00,98.92,98.926,98.79,98.812,51592
2023-02-14 13:52:00-05:00,98.82,98.9,98.79,98.885,33713
2023-02-14 13:53:00-05:00,98.89,98.95,98.86,98.915,48274
2023-02-14 13:54:00-05:00,98.912,98.915,98.84,98.88,58914
2023-02-14 13:55:00-05:00,98.885,98.961,98.88,98.936,52521
2023-02-14 13:56:00-05:00,98.94,98.99,98.84,98.858,62598
2023-02-14 13:57:00-05:00,98.845,98.89,98.805,98.81,44125
2023-02-14 13:58:00-05:00,98.81,98.825,98.71,98.73,59339
2023-02-14 13:59:00-05:00,98.734,98.777,98.69,98.757,37835
2023-02-14 14:00:00-05:00,98.76,98.76,98.64,98.7,68640
2023-02-14 14:01:00-05:00,98.7,98.8,98.675,98.76,56759
2023-02-14 14:02:00-05:00,98.778,98.89,98.778,98.84,87103
2023-02-14 14:03:00-05:00,98.84,99.0,98.83,98.935,73692
2023-02-14 14:04:00-05:00,98.93,98.97,98.84,98.86,39787
2023-02-14 14:05:00-05:00,98.85,98.86,98.4,98.625,230943
2023-02-14 14:06:00-05:00,98.62,98.641,98.45,98.53,114829
2023-02-14 14:07:00-05:00,98.525,98.56,98.25,98.3,177504
2023-02-14 14:08:00-05:00,98.31,98.51,98.31,98.47,92795
2023-02-14 14:09:00-05:00,98.47,98.52,98.401,98.41,66714
2023-02-14 14:10:00-05:00,98.42,98.58,98.42,98.515,93647
2023-02-14 14:11:00-05:00,98.51,98.59,98.45,98.56,63198
2023-02-14 14:12:00-05:00,98.56,98.6,98.52,98.56,55564
2023-02-14 14:13:00-05:00,98.56,98.591,98.49,98.52,57541
2023-02-14 14:14:00-05:00,98.53,98.58,98.5,98.522,46190
2023-02-14 14:15:00-05:00,98.52,98.64,98.51,98.585,70025
2023-02-14 14:16:00-05:00,98.57,98.64,98.57,98.592,108321
2023-02-14 14:17:00-05:00,98.58,98.6,98.51,98.58,66479
2023-02-14 14:18:00-05:00,98.56,98.71,98.54,98.71,81297
2023-02-14 14:19:00-05:00,98.68,98.73,98.63,98.67,71005
2023-02-14 14:20:00-05:00,98.67,98.76,98.6,98.725,65387
2023-02-14 14:21:00-05:00,98.73,98.79,98.72,98.73,42649
2023-02-14 14:22:00-05:00,98.725,98.725,98.61,98.62,42541
2023-02-14 14:23:00-05:00,98.63,98.727,98.61,98.72,36830
2023-02-14 14:24:00-05:00,98.72,98.776,98.71,98.72,50854
2023-02-14 14:25:00-05:00,98.73,98.778,98.7,98.725,41639
2023-02-14 14:26:00-05:00,98.73,98.76,98.64,98.74,50682
2023-02-14 14:27:00-05:00,98.73,98.835,98.73,98.779,80920
2023-02-14 14:28:00-05:00,98.77,98.89,98.76,98.86,96314
2023-02-14 14:29:00-05:00,98.855,98.94,98.852,98.925,66115
2023-02-14 14:30:00-05:00,98.93,98.96,98.895,98.95,57730
2023-02-14 14:31:00-05:00,98.95,99.12,98.94,99.013,196025
2023-02-14 14:32:00-05:00,99.01,99.07,99.0,99.04,63975
2023-02-14 14:33:00-05:00,99.04,99.04,98.95,98.995,65736
2023-02-14 14:34:00-05:00,98.99,99.08,98.99,99.077,125923
2023-02-14 14:35:00-05:00,99.09,99.18,99.09,99.115,310100
2023-02-14 14:36:00-05:00,99.115,99.16,99.05,99.12,400654
2023-02-14 14:37:00-05:00,99.12,99.19,99.079,99.118,111705
2023-02-14 14:38:00-05:00,99.127,99.127,99.01,99.055,105130
2023-02-14 14:39:00-05:00,99.055,99.11,99.02,99.08,71721
2023-02-14 14:40:00-05:00,99.088,99.157,99.08,99.12,58600
2023-02-14 14:41:00-05:00,99.13,99.19,99.1,99.1,89682
2023-02-14 14:42:00-05:00,99.1,99.16,99.08,99.15,73820
2023-02-14 14:43:00-05:00,99.14,99.15,99.08,99.13,84634
2023-02-14 14:44:00-05:00,99.13,99.15,99.05,99.08,44674
2023-02-14 14:45:00-05:00,99.075,99.12,99.003,99.015,64288
2023-02-14 14:46:00-05:00,99.03,99.05,99.0,99.04,99119
2023-02-14 14:47:00-05:00,99.042,99.15,99.04,99.12,92355
2023-02-14 14:48:00-05:00,99.118,99.14,99.1,99.13,50576
2023-02-14 14:49:00-05:00,99.13,99.18,99.1,99.15,76481
2023-02-14 14:50:00-05:00,99.16,99.23,99.145,99.22,101451
2023-02-14 14:51:00-05:00,99.21,99.22,99.14,99.17,106278
2023-02-14 14:52:00-05:00,99.168,99.168,99.04,99.07,75955
2023-02-14 14:53:00-05:00,99.08,99.08,99.0,99.03,111877
2023-02-14 14:54:00-05:00,99.04,99.109,99.03,99.085,44664
2023-02-14 14:55:00-05:00,99.09,99.09,99.05,99.05,77891
2023-02-14 14:56:00-05:00,99.05,99.1,99.0,99.062,111798
2023-02-14 14:57:00-05:00,99.07,99.13,99.05,99.056,62498
2023-02-14 14:58:00-05:00,99.07,99.1,99.01,99.04,28369
2023-02-14 14:59:00-05:00,99.05,99.08,99.005,99.022,42425
2023-02-14 15:00:00-05:00,99.03,99.1,99.005,99.05,253184
2023-02-14 15:01:00-05:00,99.05,99.15,99.046,99.14,62560
2023-02-14 15:02:00-05:00,99.13,99.18,99.06,99.08,106103
2023-02-14 15:03:00-05:00,99.085,99.1,99.02,99.05,152849
2023-02-14 15:04:00-05:00,99.05,99.11,99.03,99.08,53667
2023-02-14 15:05:00-05:00,99.09,99.109,98.97,98.98,84062
2023-02-14 15:06:00-05:00,98.97,99.1,98.95,99.04,92083
2023-02-14 15:07:00-05:00,99.04,99.068,98.98,99.02,48178
2023-02-14 15:08:00-05:00,99.01,99.06,98.99,99.03,44926
2023-02-14 15:09:00-05:00,99.032,99.04,98.97,99.0,56369
2023-02-14 15:10:00-05:00,98.99,98.99,98.825,98.88,116939
2023-02-14 15:11:00-05:00,98.88,99.03,98.88,99.017,74138
2023-02-14 15:12:00-05:00,99.02,99.096,99.0,99.096,65617
2023-02-14 15:13:00-05:00,99.09,99.15,99.085,99.115,183485
2023-02-14 15:14:00-05:00,99.12,99.14,99.09,99.1,79207
2023-02-14 15:15:00-05:00,99.09,99.125,99.01,99.066,62115
2023-02-14 15:16:00-05:00,99.065,99.105,99.02,99.05,49070
2023-02-14 15:17:00-05:00,99.05,99.09,99.02,99.07,57300
2023-02-14 15:18:00-05:00,99.08,99.26,99.07,99.23,121301
2023-02-14 15:19:00-05:00,99.228,99.26,99.19,99.21,103832
2023-02-14 15:20:00-05:00,99.22,99.27,99.13,99.17,140207
2023-02-14 15:21:00-05:00,99.16,99.227,99.14,99.21,73752
2023-02-14 15:22:00-05:00,99.208,99.31,99.17,99.285,188684
2023-02-14 15:23:00-05:00,99.293,99.33,99.26,99.278,104433
2023-02-14 15:24:00-05:00,99.28,99.37,99.26,99.33,89512
2023-02-14 15:25:00-05:00,99.33,99.46,99.32,99.433,133453
2023-02-14 15:26:00-05:00,99.435,99.46,99.39,99.459,100444
2023-02-14 15:27:00-05:00,99.455,99.496,99.41,99.454,84001
2023-02-14 15:28:00-05:00,99.44,99.44,99.365,99.39,117680
2023-02-14 15:29:00-05:00,99.39,99.45,99.37,99.41,91022
2023-02-14 15:30:00-05:00,99.41,99.43,99.32,99.37,102041
2023-02-14 15:31:00-05:00,99.38,99.48,99.355,99.465,86797
2023-02-14 15:32:00-05:00,99.46,99.46,99.31,99.32,107071
2023-02-14 15:33:00-05:00,99.316,99.32,99.25,99.31,76421
2023-02-14 15:34:00-05:00,99.31,99.39,99.31,99.375,62074
2023-02-14 15:35:00-05:00,99.38,99.49,99.38,99.44,81936
2023-02-14 15:36:00-05:00,99.43,99.445,99.375,99.39,82391
2023-02-14 15:37:00-05:00,99.39,99.448,99.39,99.391,81826
2023-02-14 15:38:00-05:00,99.395,99.54,99.39,99.51,130047
2023-02-14 15:39:00-05:00,99.5,99.52,99.355,99.435,197629
2023-02-14 15:40:00-05:00,99.42,99.49,99.38,99.475,153723
2023-02-14 15:41:00-05:00,99.48,99.625,99.42,99.6,146777
2023-02-14 15:42:00-05:00,99.59,99.68,99.54,99.64,179422
2023-02-14 15:43:00-05:00,99.645,99.685,99.622,99.68,104777
2023-02-14 15:44:00-05:00,99.67,99.785,99.6,99.655,220784
2023-02-14 15:45:00-05:00,99.655,99.74,99.63,99.69,129179
2023-02-14 15:46:00-05:00,99.68,99.69,99.61,99.655,99933
2023-02-14 15:47:00-05:00,99.655,99.675,99.57,99.66,156740
2023-02-14 15:48:00-05:00,99.65,99.68,99.61,99.65,87231
2023-02-14 15:49:00-05:00,99.64,99.7,99.62,99.69,101266
2023-02-14 15:50:00-05:00,99.685,99.685,99.44,99.596,239404
2023-02-14 15:51:00-05:00,99.59,99.62,99.48,99.53,124122
2023-02-14 15:52:00-05:00,99.535,99.61,99.47,99.56,146042
2023-02-14 15:53:00-05:00,99.56,99.67,99.56,99.64,177041
2023-02-14 15:54:00-05:00,99.635,99.82,99.59,99.805,261648
2023-02-14 15:55:00-05:00,99.81,99.96,99.8,99.905,317130
2023-02-14 15:56:00-05:00,99.905,99.97,99.87,99.87,300211
