Datetime,Open,High,Low,Close,Volume
2023-02-16 09:30:00-05:00,153.51,154.121,153.348,153.85,4044968
2023-02-16 09:35:00-05:00,153.86,154.48,153.67,154.46,1541391
2023-02-16 09:40:00-05:00,154.47,154.657,153.93,154.051,1244564
2023-02-16 09:45:00-05:00,154.055,154.23,153.82,154.03,1054773
2023-02-16 09:50:00-05:00,154.03,154.38,153.83,154.07,921220
2023-02-16 09:55:00-05:00,154.06,154.41,153.97,154.08,808403
2023-02-16 10:00:00-05:00,154.075,154.24,153.8,153.95,719242
2023-02-16 10:05:00-05:00,153.946,154.29,153.9,154.13,754268
2023-02-16 10:10:00-05:00,154.12,154.39,154.01,154.1,750638
2023-02-16 10:15:00-05:00,154.11,154.607,153.97,154.58,998097
2023-02-16 10:20:00-05:00,154.56,154.82,154.52,154.667,946832
2023-02-16 10:25:00-05:00,154.67,154.925,154.55,154.75,587688
2023-02-16 10:30:00-05:00,154.745,154.85,154.68,154.83,570631
2023-02-16 10:35:00-05:00,154.85,155.079,154.735,154.97,757224
2023-02-16 10:40:00-05:00,154.98,154.99,154.67,154.69,647803
2023-02-16 10:45:00-05:00,154.7,155.16,154.56,155.155,636981
2023-02-16 10:50:00-05:00,155.16,155.22,155.01,155.159,614908
2023-02-16 10:55:00-05:00,155.15,155.19,154.9,155.15,655106
2023-02-16 11:00:00-05:00,155.16,155.42,155.12,155.4,774643
2023-02-16 11:05:00-05:00,155.393,155.46,154.96,155.21,727593
2023-02-16 11:10:00-05:00,155.209,155.38,154.889,155.08,674639
2023-02-16 11:15:00-05:00,155.08,155.26,155.03,155.17,503674
2023-02-16 11:20:00-05:00,155.165,155.24,154.92,155.14,430618
2023-02-16 11:25:00-05:00,155.142,155.4,155.036,155.25,550032
2023-02-16 11:30:00-05:00,155.25,155.445,155.12,155.275,485958
2023-02-16 11:35:00-05:00,155.26,155.26,155.05,155.198,348937
2023-02-16 11:40:00-05:00,155.2,155.42,155.19,155.285,385759
2023-02-16 11:45:00-05:00,155.28,155.49,155.23,155.43,643223
2023-02-16 11:50:00-05:00,155.43,155.5,155.208,155.28,480615
2023-02-16 11:55:00-05:00,155.27,155.32,155.01,155.07,435981
2023-02-16 12:00:00-05:00,155.065,155.2,155.02,155.13,363409
2023-02-16 12:05:00-05:00,155.13,155.325,155.06,155.26,331921
2023-02-16 12:10:00-05:00,155.26,155.5,155.25,155.43,453509
2023-02-16 12:15:00-05:00,155.44,155.49,154.76,154.78,818993
2023-02-16 12:20:00-05:00,154.78,155.39,154.75,155.36,603627
2023-02-16 12:25:00-05:00,155.37,155.47,155.32,155.41,493345
2023-02-16 12:30:00-05:00,155.419,155.79,155.36,155.77,740521
2023-02-16 12:35:00-05:00,155.77,155.97,155.7,155.828,664738
2023-02-16 12:40:00-05:00,155.84,155.99,155.79,155.98,469504
2023-02-16 12:45:00-05:00,155.985,156.17,155.86,156.08,857826
2023-02-16 12:50:00-05:00,156.09,156.13,155.82,156.02,560889
2023-02-16 12:55:00-05:00,156.02,156.06,155.86,155.93,465690
2023-02-16 13:00:00-05:00,155.94,156.15,155.74,155.905,642547
